Begin,End,Activity,HRmean,HRmax,HRmin
2021-12-12T07:16:00.000Z, 2021-12-12T07:29:00.000Z, Light sleep, 51, 55, 48, 
2021-12-12T07:29:00.000Z, 2021-12-12T07:41:00.000Z, Deep sleep, 53, 65, 45, 
2021-12-12T07:41:00.000Z, 2021-12-12T08:25:00.000Z, Light sleep, 68, 93, 48, 
2021-12-12T08:25:00.000Z, 2021-12-12T08:36:00.000Z, Deep sleep, 51, 55, 47, 
2021-12-12T08:36:00.000Z, 2021-12-12T08:40:00.000Z, Light sleep, 56, 56, 56, 
2021-12-12T22:55:00.000Z, 2021-12-13T00:04:00.000Z, Light sleep, 69, 85, 60, 
2021-12-13T00:04:00.000Z, 2021-12-13T00:13:00.000Z, Deep sleep, 60, 63, 59, 
2021-12-13T00:13:00.000Z, 2021-12-13T02:02:00.000Z, Light sleep, 65, 107, 55, 
2021-12-13T02:02:00.000Z, 2021-12-13T02:13:00.000Z, Deep sleep, 58, 61, 57, 
2021-12-13T02:13:00.000Z, 2021-12-13T03:00:00.000Z, Light sleep, 63, 78, 55, 
2021-12-13T03:00:00.000Z, 2021-12-13T04:17:00.000Z, Deep sleep, 58, 64, 53, 
2021-12-13T04:17:00.000Z, 2021-12-13T05:03:00.000Z, Light sleep, 59, 75, 47, 
2021-12-13T05:03:00.000Z, 2021-12-13T05:24:00.000Z, Deep sleep, 56, 60, 52, 
2021-12-13T05:24:00.000Z, 2021-12-13T06:23:00.000Z, Light sleep, 60, 93, 47, 
2021-12-13T06:23:00.000Z, 2021-12-13T06:47:00.000Z, Deep sleep, 55, 59, 49, 
2021-12-13T06:47:00.000Z, 2021-12-13T07:14:00.000Z, Light sleep, 63, 92, 48, 
2021-12-13T07:14:00.000Z, 2021-12-13T07:23:00.000Z, Deep sleep, 57, 58, 56, 
2021-12-13T07:23:00.000Z, 2021-12-13T07:25:00.000Z, Light sleep, 56, 56, 56, 
2021-12-13T23:57:00.000Z, 2021-12-14T00:12:00.000Z, Light sleep, 55, 57, 55, 
2021-12-14T00:12:00.000Z, 2021-12-14T00:34:00.000Z, Deep sleep, 50, 55, 47, 
2021-12-14T00:34:00.000Z, 2021-12-14T01:03:00.000Z, Light sleep, 54, 84, 48, 
2021-12-14T01:03:00.000Z, 2021-12-14T01:27:00.000Z, Deep sleep, 48, 51, 47, 
2021-12-14T01:27:00.000Z, 2021-12-14T01:48:00.000Z, Light sleep, 58, 81, 47, 
2021-12-14T01:48:00.000Z, 2021-12-14T02:27:00.000Z, Deep sleep, 49, 55, 47, 
2021-12-14T02:27:00.000Z, 2021-12-14T02:40:00.000Z, Light sleep, 52, 71, 44, 
2021-12-14T02:40:00.000Z, 2021-12-14T03:10:00.000Z, Deep sleep, 48, 55, 47, 
2021-12-14T03:10:00.000Z, 2021-12-14T03:50:00.000Z, Light sleep, 58, 94, 48, 
2021-12-14T03:50:00.000Z, 2021-12-14T04:00:00.000Z, Deep sleep, 49, 52, 46, 
2021-12-14T04:00:00.000Z, 2021-12-14T04:14:00.000Z, Light sleep, 54, 85, 48, 
2021-12-14T04:14:00.000Z, 2021-12-14T04:43:00.000Z, Deep sleep, 50, 55, 48, 
2021-12-14T04:43:00.000Z, 2021-12-14T05:01:00.000Z, Light sleep, 52, 57, 48, 
2021-12-14T05:01:00.000Z, 2021-12-14T05:09:00.000Z, Deep sleep, 50, 54, 47, 
2021-12-14T05:09:00.000Z, 2021-12-14T05:50:00.000Z, Light sleep, 56, 76, 47, 
2021-12-14T05:50:00.000Z, 2021-12-14T06:05:00.000Z, Deep sleep, 48, 49, 47, 
2021-12-14T06:05:00.000Z, 2021-12-14T07:09:00.000Z, Light sleep, 58, 94, 47, 
2021-12-14T07:09:00.000Z, 2021-12-14T07:18:00.000Z, Deep sleep, 49, 54, 48, 
2021-12-14T07:18:00.000Z, 2021-12-14T07:21:00.000Z, Light sleep, 48, 48, 48, 
2021-12-14T23:55:00.000Z, 2021-12-15T00:12:00.000Z, Light sleep, 57, 78, 53, 
2021-12-15T00:12:00.000Z, 2021-12-15T00:25:00.000Z, Deep sleep, 57, 75, 48, 
2021-12-15T00:25:00.000Z, 2021-12-15T00:36:00.000Z, Light sleep, 63, 74, 55, 
2021-12-15T00:36:00.000Z, 2021-12-15T01:06:00.000Z, Deep sleep, 58, 63, 55, 
2021-12-15T01:06:00.000Z, 2021-12-15T01:40:00.000Z, Light sleep, 59, 86, 52, 
2021-12-15T01:40:00.000Z, 2021-12-15T01:58:00.000Z, Deep sleep, 59, 75, 44, 
2021-12-15T01:58:00.000Z, 2021-12-15T02:56:00.000Z, Light sleep, 54, 75, 48, 
2021-12-15T02:56:00.000Z, 2021-12-15T03:37:00.000Z, Deep sleep, null
2021-12-15T03:37:00.000Z, 2021-12-15T03:47:00.000Z, Light sleep, 53, 53, 53, 
2021-12-15T03:47:00.000Z, 2021-12-15T03:57:00.000Z, Deep sleep, 56, 60, 51, 
2021-12-15T03:57:00.000Z, 2021-12-15T04:08:00.000Z, Light sleep, 55, 59, 48, 
2021-12-15T04:08:00.000Z, 2021-12-15T04:18:00.000Z, Deep sleep, 54, 73, 49, 
2021-12-15T04:18:00.000Z, 2021-12-15T04:28:00.000Z, Light sleep, 57, 78, 48, 
2021-12-15T04:28:00.000Z, 2021-12-15T04:56:00.000Z, Deep sleep, 49, 56, 47, 
2021-12-15T04:56:00.000Z, 2021-12-15T06:33:00.000Z, Light sleep, 58, 78, 48, 
2021-12-15T06:33:00.000Z, 2021-12-15T06:47:00.000Z, Deep sleep, 48, 49, 48, 
2021-12-15T06:47:00.000Z, 2021-12-15T06:57:00.000Z, Light sleep, 51, 55, 48, 
2021-12-15T06:57:00.000Z, 2021-12-15T07:08:00.000Z, Deep sleep, 53, 55, 52, 
2021-12-15T07:08:00.000Z, 2021-12-15T07:18:00.000Z, Light sleep, 57, 59, 55, 
2021-12-15T07:18:00.000Z, 2021-12-15T07:31:00.000Z, Deep sleep, 54, 56, 53, 
2021-12-15T07:31:00.000Z, 2021-12-15T08:50:00.000Z, Light sleep, 60, 94, 48, 
2021-12-15T22:16:00.000Z, 2021-12-15T23:45:00.000Z, Light sleep, 63, 79, 48, 
2021-12-15T23:45:00.000Z, 2021-12-16T00:07:00.000Z, Deep sleep, 51, 55, 48, 
2021-12-16T00:07:00.000Z, 2021-12-16T00:17:00.000Z, Light sleep, 51, 59, 48, 
2021-12-16T00:17:00.000Z, 2021-12-16T00:40:00.000Z, Deep sleep, null
2021-12-16T00:40:00.000Z, 2021-12-16T01:20:00.000Z, Light sleep, 52, 78, 48, 
2021-12-16T01:20:00.000Z, 2021-12-16T01:52:00.000Z, Deep sleep, 49, 53, 47, 
2021-12-16T01:52:00.000Z, 2021-12-16T02:20:00.000Z, Light sleep, 55, 75, 48, 
2021-12-16T02:20:00.000Z, 2021-12-16T02:33:00.000Z, Deep sleep, 48, 48, 48, 
2021-12-16T02:33:00.000Z, 2021-12-16T02:44:00.000Z, Light sleep, 48, 49, 48, 
2021-12-16T02:44:00.000Z, 2021-12-16T02:58:00.000Z, Deep sleep, 48, 49, 47, 
2021-12-16T02:58:00.000Z, 2021-12-16T03:08:00.000Z, Light sleep, 56, 78, 48, 
2021-12-16T03:08:00.000Z, 2021-12-16T03:20:00.000Z, Deep sleep, 47, 49, 42, 
2021-12-16T03:20:00.000Z, 2021-12-16T04:18:00.000Z, Light sleep, 55, 86, 48, 
2021-12-16T04:18:00.000Z, 2021-12-16T04:37:00.000Z, Deep sleep, null
2021-12-16T04:37:00.000Z, 2021-12-16T05:04:00.000Z, Light sleep, 48, 55, 47, 
2021-12-16T05:04:00.000Z, 2021-12-16T05:23:00.000Z, Deep sleep, 48, 50, 47, 
2021-12-16T05:23:00.000Z, 2021-12-16T06:11:00.000Z, Light sleep, 53, 76, 45, 
2021-12-16T06:11:00.000Z, 2021-12-16T06:22:00.000Z, Deep sleep, 46, 47, 45, 
2021-12-16T06:22:00.000Z, 2021-12-16T06:33:00.000Z, Light sleep, 48, 49, 48, 
2021-12-16T06:33:00.000Z, 2021-12-16T06:44:00.000Z, Deep sleep, 50, 51, 50, 
2021-12-16T06:44:00.000Z, 2021-12-16T07:58:00.000Z, Light sleep, 52, 59, 48, 
2021-12-16T07:58:00.000Z, 2021-12-16T08:15:00.000Z, Deep sleep, 50, 59, 48, 
2021-12-16T08:15:00.000Z, 2021-12-16T08:37:00.000Z, Light sleep, 81, 94, 52, 
2021-12-16T22:42:00.000Z, 2021-12-16T23:22:00.000Z, Light sleep, 57, 94, 48, 
2021-12-16T23:22:00.000Z, 2021-12-16T23:39:00.000Z, Deep sleep, 49, 55, 47, 
2021-12-16T23:39:00.000Z, 2021-12-17T00:20:00.000Z, Light sleep, 52, 64, 48, 
2021-12-17T00:20:00.000Z, 2021-12-17T01:02:00.000Z, Deep sleep, 48, 55, 45, 
2021-12-17T01:02:00.000Z, 2021-12-17T01:31:00.000Z, Light sleep, 53, 78, 47, 
2021-12-17T01:31:00.000Z, 2021-12-17T01:39:00.000Z, Deep sleep, 46, 49, 45, 
2021-12-17T01:39:00.000Z, 2021-12-17T02:05:00.000Z, Light sleep, 53, 56, 48, 
2021-12-17T02:05:00.000Z, 2021-12-17T02:41:00.000Z, Deep sleep, 47, 51, 45, 
2021-12-17T02:41:00.000Z, 2021-12-17T02:48:00.000Z, Light sleep, 48, 48, 48, 
2021-12-17T02:48:00.000Z, 2021-12-17T03:21:00.000Z, Deep sleep, 48, 50, 47, 
2021-12-17T03:21:00.000Z, 2021-12-17T03:51:00.000Z, Light sleep, 56, 71, 48, 
2021-12-17T03:51:00.000Z, 2021-12-17T04:08:00.000Z, Deep sleep, 48, 49, 48, 
2021-12-17T04:08:00.000Z, 2021-12-17T04:42:00.000Z, Light sleep, 51, 59, 48, 
2021-12-17T04:42:00.000Z, 2021-12-17T04:54:00.000Z, Deep sleep, 48, 48, 48, 
2021-12-17T04:54:00.000Z, 2021-12-17T06:34:00.000Z, Light sleep, 53, 76, 47, 
2021-12-17T06:34:00.000Z, 2021-12-17T06:47:00.000Z, Deep sleep, 48, 49, 48, 
2021-12-17T06:47:00.000Z, 2021-12-17T08:32:00.000Z, Light sleep, 54, 86, 48, 
2021-12-18T04:41:00.000Z, 2021-12-18T07:07:00.000Z, Light sleep, 56, 78, 47, 
2021-12-18T07:07:00.000Z, 2021-12-18T07:16:00.000Z, Deep sleep, 50, 55, 48, 
2021-12-18T07:16:00.000Z, 2021-12-18T07:34:00.000Z, Light sleep, 53, 74, 48, 
2021-12-18T07:34:00.000Z, 2021-12-18T07:48:00.000Z, Deep sleep, 50, 56, 48, 
2021-12-18T07:48:00.000Z, 2021-12-18T08:47:00.000Z, Light sleep, 56, 78, 45, 
2021-12-19T00:12:00.000Z, 2021-12-19T00:42:00.000Z, Light sleep, 59, 75, 48, 
2021-12-19T00:42:00.000Z, 2021-12-19T01:06:00.000Z, Deep sleep, 48, 51, 47, 
2021-12-19T01:06:00.000Z, 2021-12-19T01:16:00.000Z, Light sleep, 55, 75, 48, 
2021-12-19T01:16:00.000Z, 2021-12-19T01:31:00.000Z, Deep sleep, 48, 50, 47, 
2021-12-19T01:31:00.000Z, 2021-12-19T02:08:00.000Z, Light sleep, 57, 79, 48, 
2021-12-19T02:08:00.000Z, 2021-12-19T03:01:00.000Z, Deep sleep, 51, 56, 47, 
2021-12-19T03:01:00.000Z, 2021-12-19T03:12:00.000Z, Light sleep, 60, 75, 48, 
2021-12-19T03:12:00.000Z, 2021-12-19T03:25:00.000Z, Deep sleep, null
2021-12-19T03:25:00.000Z, 2021-12-19T03:36:00.000Z, Light sleep, null
2021-12-19T03:36:00.000Z, 2021-12-19T03:51:00.000Z, Deep sleep, null
2021-12-19T03:51:00.000Z, 2021-12-19T04:41:00.000Z, Light sleep, 57, 72, 47, 
2021-12-19T04:41:00.000Z, 2021-12-19T05:01:00.000Z, Deep sleep, 59, 76, 48, 
2021-12-19T05:01:00.000Z, 2021-12-19T05:11:00.000Z, Light sleep, 58, 75, 47, 
2021-12-19T05:11:00.000Z, 2021-12-19T05:30:00.000Z, Deep sleep, 49, 55, 47, 
2021-12-19T05:30:00.000Z, 2021-12-19T06:05:00.000Z, Light sleep, 53, 86, 48, 
2021-12-19T06:05:00.000Z, 2021-12-19T06:25:00.000Z, Deep sleep, 48, 49, 48, 
2021-12-19T06:25:00.000Z, 2021-12-19T07:27:00.000Z, Light sleep, 55, 93, 41, 
2021-12-19T07:27:00.000Z, 2021-12-19T07:44:00.000Z, Deep sleep, 47, 48, 45, 
2021-12-19T07:44:00.000Z, 2021-12-19T08:20:00.000Z, Light sleep, 56, 79, 47, 
2021-12-20T00:38:00.000Z, 2021-12-20T00:50:00.000Z, Light sleep, 59, 80, 49, 
2021-12-20T00:50:00.000Z, 2021-12-20T01:38:00.000Z, Deep sleep, 48, 51, 47, 
2021-12-20T01:38:00.000Z, 2021-12-20T02:09:00.000Z, Light sleep, 54, 63, 47, 
2021-12-20T02:09:00.000Z, 2021-12-20T02:25:00.000Z, Deep sleep, 53, 55, 52, 
2021-12-20T02:25:00.000Z, 2021-12-20T03:31:00.000Z, Light sleep, 52, 79, 47, 
2021-12-20T03:31:00.000Z, 2021-12-20T03:41:00.000Z, Deep sleep, 50, 55, 48, 
2021-12-20T03:41:00.000Z, 2021-12-20T03:56:00.000Z, Light sleep, 52, 58, 47, 
2021-12-20T03:56:00.000Z, 2021-12-20T04:23:00.000Z, Deep sleep, 50, 55, 48, 
2021-12-20T04:23:00.000Z, 2021-12-20T05:23:00.000Z, Light sleep, 57, 85, 47, 
2021-12-20T05:23:00.000Z, 2021-12-20T05:39:00.000Z, Deep sleep, 46, 49, 42, 
2021-12-20T05:39:00.000Z, 2021-12-20T06:56:00.000Z, Light sleep, 57, 76, 44, 
2021-12-20T06:56:00.000Z, 2021-12-20T07:18:00.000Z, Deep sleep, 48, 55, 41, 
2021-12-20T07:18:00.000Z, 2021-12-20T08:40:00.000Z, Light sleep, 55, 94, 47, 
2021-12-21T01:22:00.000Z, 2021-12-21T01:31:00.000Z, Light sleep, 63, 63, 63, 
2021-12-21T01:31:00.000Z, 2021-12-21T01:58:00.000Z, Deep sleep, 62, 67, 57, 
2021-12-21T01:58:00.000Z, 2021-12-21T02:09:00.000Z, Light sleep, 67, 70, 65, 
2021-12-21T02:09:00.000Z, 2021-12-21T02:29:00.000Z, Deep sleep, 69, 73, 63, 
2021-12-21T02:29:00.000Z, 2021-12-21T02:39:00.000Z, Light sleep, 74, 85, 60, 
2021-12-21T02:39:00.000Z, 2021-12-21T02:54:00.000Z, Deep sleep, 59, 61, 55, 
2021-12-21T02:54:00.000Z, 2021-12-21T03:04:00.000Z, Light sleep, 66, 78, 55, 
2021-12-21T03:04:00.000Z, 2021-12-21T03:18:00.000Z, Deep sleep, 69, 75, 55, 
2021-12-21T03:18:00.000Z, 2021-12-21T04:10:00.000Z, Light sleep, 60, 78, 55, 
2021-12-21T04:10:00.000Z, 2021-12-21T04:24:00.000Z, Deep sleep, 59, 64, 54, 
2021-12-21T04:24:00.000Z, 2021-12-21T04:35:00.000Z, Light sleep, 61, 64, 60, 
2021-12-21T04:35:00.000Z, 2021-12-21T05:08:00.000Z, Deep sleep, 62, 65, 59, 
2021-12-21T05:08:00.000Z, 2021-12-21T05:38:00.000Z, Light sleep, 65, 82, 55, 
2021-12-21T05:38:00.000Z, 2021-12-21T06:17:00.000Z, Deep sleep, 75, 75, 75, 
2021-12-21T06:17:00.000Z, 2021-12-21T06:27:00.000Z, Light sleep, 55, 55, 55, 
2021-12-21T06:27:00.000Z, 2021-12-21T06:37:00.000Z, Deep sleep, 58, 64, 55, 
2021-12-21T06:37:00.000Z, 2021-12-21T07:41:00.000Z, Light sleep, 62, 78, 47, 
2021-12-21T07:41:00.000Z, 2021-12-21T08:06:00.000Z, Deep sleep, 62, 70, 59, 
2021-12-21T08:06:00.000Z, 2021-12-21T08:40:00.000Z, Light sleep, 66, 85, 55, 
2021-12-22T00:16:00.000Z, 2021-12-22T01:01:00.000Z, Light sleep, 62, 76, 52, 
2021-12-22T01:01:00.000Z, 2021-12-22T01:32:00.000Z, Deep sleep, 52, 59, 47, 
2021-12-22T01:32:00.000Z, 2021-12-22T02:10:00.000Z, Light sleep, 59, 78, 48, 
2021-12-22T02:10:00.000Z, 2021-12-22T02:38:00.000Z, Deep sleep, 53, 56, 48, 
2021-12-22T02:38:00.000Z, 2021-12-22T04:16:00.000Z, Light sleep, 57, 86, 45, 
2021-12-22T04:16:00.000Z, 2021-12-22T04:50:00.000Z, Deep sleep, 48, 53, 48, 
2021-12-22T04:50:00.000Z, 2021-12-22T04:57:00.000Z, Light sleep, 49, 51, 47, 
2021-12-22T04:57:00.000Z, 2021-12-22T05:06:00.000Z, Deep sleep, 53, 59, 48, 
2021-12-22T05:06:00.000Z, 2021-12-22T05:22:00.000Z, Light sleep, 58, 75, 52, 
2021-12-22T05:22:00.000Z, 2021-12-22T05:31:00.000Z, Deep sleep, 49, 52, 48, 
2021-12-22T05:31:00.000Z, 2021-12-22T05:38:00.000Z, Light sleep, 55, 57, 54, 
2021-12-22T05:38:00.000Z, 2021-12-22T06:17:00.000Z, Deep sleep, 54, 57, 48, 
2021-12-22T06:17:00.000Z, 2021-12-22T06:24:00.000Z, Light sleep, 53, 56, 48, 
2021-12-22T06:24:00.000Z, 2021-12-22T06:39:00.000Z, Deep sleep, null
2021-12-22T06:39:00.000Z, 2021-12-22T07:15:00.000Z, Light sleep, 59, 75, 47, 
2021-12-22T07:15:00.000Z, 2021-12-22T07:33:00.000Z, Deep sleep, 50, 53, 48, 
2021-12-22T07:33:00.000Z, 2021-12-22T08:49:00.000Z, Light sleep, 55, 76, 47, 
2021-12-23T00:18:00.000Z, 2021-12-23T00:48:00.000Z, Light sleep, 66, 76, 56, 
2021-12-23T00:48:00.000Z, 2021-12-23T01:11:00.000Z, Deep sleep, 53, 59, 48, 
2021-12-23T01:11:00.000Z, 2021-12-23T02:09:00.000Z, Light sleep, 58, 84, 48, 
2021-12-23T02:09:00.000Z, 2021-12-23T03:00:00.000Z, Deep sleep, 75, 75, 75, 
2021-12-23T03:00:00.000Z, 2021-12-23T03:58:00.000Z, Light sleep, 55, 78, 48, 
2021-12-23T03:58:00.000Z, 2021-12-23T04:16:00.000Z, Deep sleep, 55, 59, 53, 
2021-12-23T04:16:00.000Z, 2021-12-23T05:12:00.000Z, Light sleep, 59, 101, 47, 
2021-12-23T05:12:00.000Z, 2021-12-23T05:24:00.000Z, Deep sleep, 52, 56, 48, 
2021-12-23T05:24:00.000Z, 2021-12-23T05:47:00.000Z, Light sleep, 54, 79, 47, 
2021-12-23T05:47:00.000Z, 2021-12-23T06:06:00.000Z, Deep sleep, 52, 56, 47, 
2021-12-23T06:06:00.000Z, 2021-12-23T08:20:00.000Z, Light sleep, 59, 86, 48, 
2021-12-23T08:20:00.000Z, 2021-12-23T08:30:00.000Z, Deep sleep, 56, 60, 49, 
2021-12-23T08:30:00.000Z, 2021-12-23T08:53:00.000Z, Light sleep, 68, 94, 54, 
2021-12-25T00:27:00.000Z, 2021-12-25T00:41:00.000Z, Light sleep, 62, 65, 58, 
2021-12-25T00:41:00.000Z, 2021-12-25T01:06:00.000Z, Deep sleep, 55, 58, 54, 
2021-12-25T01:06:00.000Z, 2021-12-25T02:18:00.000Z, Light sleep, 59, 74, 53, 
2021-12-25T02:18:00.000Z, 2021-12-25T02:34:00.000Z, Deep sleep, 56, 58, 55, 
2021-12-25T02:34:00.000Z, 2021-12-25T02:57:00.000Z, Light sleep, 56, 64, 49, 
2021-12-25T02:57:00.000Z, 2021-12-25T03:08:00.000Z, Deep sleep, 52, 63, 48, 
2021-12-25T03:08:00.000Z, 2021-12-25T03:42:00.000Z, Light sleep, 64, 82, 52, 
2021-12-25T03:42:00.000Z, 2021-12-25T04:06:00.000Z, Deep sleep, 57, 59, 54, 
2021-12-25T04:06:00.000Z, 2021-12-25T04:30:00.000Z, Light sleep, 59, 75, 55, 
2021-12-25T04:30:00.000Z, 2021-12-25T04:56:00.000Z, Deep sleep, 52, 55, 48, 
2021-12-25T04:56:00.000Z, 2021-12-25T06:02:00.000Z, Light sleep, 63, 94, 54, 
2021-12-25T06:02:00.000Z, 2021-12-25T06:24:00.000Z, Deep sleep, 55, 59, 51, 
2021-12-25T06:24:00.000Z, 2021-12-25T07:37:00.000Z, Light sleep, 59, 93, 48, 
2021-12-25T07:37:00.000Z, 2021-12-25T08:00:00.000Z, Deep sleep, 54, 57, 49, 
2021-12-25T08:00:00.000Z, 2021-12-25T08:45:00.000Z, Light sleep, 57, 67, 48, 
2021-12-25T08:45:00.000Z, 2021-12-25T08:55:00.000Z, Deep sleep, 53, 56, 48, 
2021-12-25T08:55:00.000Z, 2021-12-25T09:16:00.000Z, Light sleep, 56, 73, 47, 
2021-12-26T00:14:00.000Z, 2021-12-26T00:59:00.000Z, Light sleep, 54, 75, 48, 
2021-12-26T00:59:00.000Z, 2021-12-26T01:11:00.000Z, Deep sleep, 50, 54, 48, 
2021-12-26T01:11:00.000Z, 2021-12-26T02:32:00.000Z, Light sleep, 56, 76, 48, 
2021-12-26T02:32:00.000Z, 2021-12-26T02:46:00.000Z, Deep sleep, 48, 52, 48, 
2021-12-26T02:46:00.000Z, 2021-12-26T05:20:00.000Z, Light sleep, 54, 94, 47, 
2021-12-26T05:20:00.000Z, 2021-12-26T05:29:00.000Z, Deep sleep, 50, 55, 47, 
2021-12-26T05:29:00.000Z, 2021-12-26T05:38:00.000Z, Light sleep, 48, 49, 48, 
2021-12-26T05:38:00.000Z, 2021-12-26T05:55:00.000Z, Deep sleep, 52, 55, 48, 
2021-12-26T05:55:00.000Z, 2021-12-26T06:59:00.000Z, Light sleep, 55, 79, 47, 
2021-12-26T06:59:00.000Z, 2021-12-26T07:08:00.000Z, Deep sleep, 50, 55, 48, 
2021-12-26T07:08:00.000Z, 2021-12-26T07:14:00.000Z, Light sleep, 48, 49, 48, 
2021-12-26T07:14:00.000Z, 2021-12-26T07:39:00.000Z, Deep sleep, 51, 57, 48, 
2021-12-26T07:39:00.000Z, 2021-12-26T08:04:00.000Z, Light sleep, 55, 78, 47, 
2021-12-27T00:46:00.000Z, 2021-12-27T01:49:00.000Z, Light sleep, 63, 94, 53, 
2021-12-27T01:49:00.000Z, 2021-12-27T02:08:00.000Z, Deep sleep, 54, 55, 53, 
2021-12-27T02:08:00.000Z, 2021-12-27T02:19:00.000Z, Light sleep, 55, 57, 55, 
2021-12-27T02:19:00.000Z, 2021-12-27T02:32:00.000Z, Deep sleep, 55, 60, 53, 
2021-12-27T02:32:00.000Z, 2021-12-27T02:55:00.000Z, Light sleep, 60, 72, 53, 
2021-12-27T02:55:00.000Z, 2021-12-27T03:16:00.000Z, Deep sleep, 56, 59, 53, 
2021-12-27T03:16:00.000Z, 2021-12-27T03:27:00.000Z, Light sleep, 54, 56, 52, 
2021-12-27T03:27:00.000Z, 2021-12-27T03:55:00.000Z, Deep sleep, null
2021-12-27T03:55:00.000Z, 2021-12-27T04:13:00.000Z, Light sleep, 52, 52, 52, 
2021-12-27T04:13:00.000Z, 2021-12-27T04:25:00.000Z, Deep sleep, 51, 55, 47, 
2021-12-27T04:25:00.000Z, 2021-12-27T04:44:00.000Z, Light sleep, 55, 85, 47, 
2021-12-27T04:44:00.000Z, 2021-12-27T05:11:00.000Z, Deep sleep, 59, 76, 49, 
2021-12-27T05:11:00.000Z, 2021-12-27T05:46:00.000Z, Light sleep, 55, 78, 48, 
2021-12-27T05:46:00.000Z, 2021-12-27T06:34:00.000Z, Deep sleep, 51, 57, 47, 
2021-12-27T06:34:00.000Z, 2021-12-27T07:24:00.000Z, Light sleep, 56, 75, 48, 
2021-12-27T07:24:00.000Z, 2021-12-27T08:00:00.000Z, Deep sleep, 59, 94, 49, 
2021-12-27T08:00:00.000Z, 2021-12-27T08:52:00.000Z, Light sleep, 52, 77, 46, 
2021-12-27T08:52:00.000Z, 2021-12-27T09:04:00.000Z, Deep sleep, 55, 76, 48, 
2021-12-27T09:04:00.000Z, 2021-12-27T09:22:00.000Z, Light sleep, 63, 78, 49, 
2021-12-28T00:45:00.000Z, 2021-12-28T02:24:00.000Z, Light sleep, 60, 81, 48, 
2021-12-28T02:24:00.000Z, 2021-12-28T02:37:00.000Z, Deep sleep, 55, 56, 54, 
2021-12-28T02:37:00.000Z, 2021-12-28T02:48:00.000Z, Light sleep, 63, 74, 55, 
2021-12-28T02:48:00.000Z, 2021-12-28T03:35:00.000Z, Deep sleep, 71, 75, 68, 
2021-12-28T03:35:00.000Z, 2021-12-28T03:45:00.000Z, Light sleep, null
2021-12-28T03:45:00.000Z, 2021-12-28T03:55:00.000Z, Deep sleep, null
2021-12-28T03:55:00.000Z, 2021-12-28T04:06:00.000Z, Light sleep, 48, 48, 48, 
2021-12-28T04:06:00.000Z, 2021-12-28T04:52:00.000Z, Deep sleep, 51, 59, 48, 
2021-12-28T04:52:00.000Z, 2021-12-28T05:44:00.000Z, Light sleep, 58, 77, 48, 
2021-12-28T05:44:00.000Z, 2021-12-28T06:17:00.000Z, Deep sleep, 50, 56, 48, 
2021-12-28T06:17:00.000Z, 2021-12-28T07:17:00.000Z, Light sleep, 50, 62, 48, 
2021-12-28T07:17:00.000Z, 2021-12-28T07:48:00.000Z, Deep sleep, 52, 59, 48, 
2021-12-28T07:48:00.000Z, 2021-12-28T08:17:00.000Z, Light sleep, 62, 77, 47, 
2021-12-28T08:17:00.000Z, 2021-12-28T08:28:00.000Z, Deep sleep, 62, 92, 51, 
2021-12-28T08:28:00.000Z, 2021-12-28T09:14:00.000Z, Light sleep, 61, 93, 48, 
2021-12-29T00:35:00.000Z, 2021-12-29T01:04:00.000Z, Light sleep, 60, 75, 47, 
2021-12-29T01:04:00.000Z, 2021-12-29T02:00:00.000Z, Deep sleep, 49, 55, 46, 
2021-12-29T02:00:00.000Z, 2021-12-29T02:38:00.000Z, Light sleep, 61, 75, 48, 
2021-12-29T02:38:00.000Z, 2021-12-29T03:08:00.000Z, Deep sleep, null
2021-12-29T03:08:00.000Z, 2021-12-29T03:18:00.000Z, Light sleep, null
2021-12-29T03:18:00.000Z, 2021-12-29T03:28:00.000Z, Deep sleep, 48, 49, 47, 
2021-12-29T03:28:00.000Z, 2021-12-29T03:51:00.000Z, Light sleep, 49, 55, 47, 
2021-12-29T03:51:00.000Z, 2021-12-29T04:16:00.000Z, Deep sleep, 51, 55, 46, 
2021-12-29T04:16:00.000Z, 2021-12-29T04:26:00.000Z, Light sleep, 53, 64, 45, 
2021-12-29T04:26:00.000Z, 2021-12-29T04:57:00.000Z, Deep sleep, 50, 55, 47, 
2021-12-29T04:57:00.000Z, 2021-12-29T05:29:00.000Z, Light sleep, 55, 69, 48, 
2021-12-29T05:29:00.000Z, 2021-12-29T05:41:00.000Z, Deep sleep, 59, 75, 49, 
2021-12-29T05:41:00.000Z, 2021-12-29T05:51:00.000Z, Light sleep, 48, 51, 48, 
2021-12-29T05:51:00.000Z, 2021-12-29T06:40:00.000Z, Deep sleep, 48, 55, 47, 
2021-12-29T06:40:00.000Z, 2021-12-29T07:22:00.000Z, Light sleep, 57, 78, 45, 
2021-12-29T07:22:00.000Z, 2021-12-29T07:37:00.000Z, Deep sleep, 50, 56, 48, 
2021-12-29T07:37:00.000Z, 2021-12-29T07:48:00.000Z, Light sleep, 49, 55, 48, 
2021-12-29T07:48:00.000Z, 2021-12-29T08:11:00.000Z, Deep sleep, 53, 55, 48, 
2021-12-29T08:11:00.000Z, 2021-12-29T09:42:00.000Z, Light sleep, 58, 94, 40, 
2021-12-30T02:24:00.000Z, 2021-12-30T04:41:00.000Z, Light sleep, 60, 94, 48, 
